Prediction,Groundtruth,station,lead_time,year,month,day
"[124.55917 124.55917 124.55917 124.55917 124.55917 124.55917 124.55917
 124.55917 124.55917 124.55917 124.55917 124.55917]",[ 32.1   103.417  22.583],355.0,12,2021,6,2
"[113.74318 113.74318 113.74318 113.74318 113.74318 113.74318 113.74318
 113.74318 113.74318 113.74318 113.74318 113.74318]",[ 32.1   103.417  22.583],355.0,13,2021,6,2
"[107.08333 107.08333 107.08333 107.08333 107.08333 107.08333 107.08333
 107.08333 107.08333 107.08333 107.08333 107.08333]",[ 32.1   103.417  22.583],355.0,14,2021,6,2
"[89.05668 89.05668 89.05668 89.05668 89.05668 89.05668 89.05668 89.05668
 89.05668 89.05668 89.05668 89.05668]",[ 30.5   103.417  22.583],355.0,15,2021,6,2
"[63.86944 63.86944 63.86944 63.86944 63.86944 63.86944 63.86944 63.86944
 63.86944 63.86944 63.86944 63.86944]",[ 21.7   103.417  22.583],355.0,16,2021,6,2
"[36.804417 36.804417 36.804417 36.804417 36.804417 36.804417 36.804417
 36.804417 36.804417 36.804417 36.804417 36.804417]",[ 21.7   103.417  22.583],355.0,17,2021,6,2
"[33.19909 33.19909 33.19909 33.19909 33.19909 33.19909 33.19909 33.19909
 33.19909 33.19909 33.19909 33.19909]",[ 21.7   103.417  22.583],355.0,18,2021,6,2
"[32.898643 32.898643 32.898643 32.898643 32.898643 32.898643 32.898643
 32.898643 32.898643 32.898643 32.898643 32.898643]",[  0.    103.417  22.583],355.0,19,2021,6,2
"[21.281467 21.281467 21.281467 21.281467 21.281467 21.281467 21.281467
 21.281467 21.281467 21.281467 21.281467 21.281467]",[  0.    103.417  22.583],355.0,20,2021,6,2
"[10.240141 10.240141 10.240141 10.240141 10.240141 10.240141 10.240141
 10.240141 10.240141 10.240141 10.240141 10.240141]",[  0.    103.417  22.583],355.0,21,2021,6,2
"[8.162066 8.162066 8.162066 8.162066 8.162066 8.162066 8.162066 8.162066
 8.162066 8.162066 8.162066 8.162066]",[  0.    103.417  22.583],355.0,22,2021,6,2
"[14.947099 14.947099 14.947099 14.947099 14.947099 14.947099 14.947099
 14.947099 14.947099 14.947099 14.947099 14.947099]",[  0.    103.417  22.583],355.0,23,2021,6,2
"[33.0739 33.0739 33.0739 33.0739 33.0739 33.0739 33.0739 33.0739 33.0739
 33.0739 33.0739 33.0739]",[  1.8   103.417  22.583],355.0,24,2021,6,2
"[48.646927 48.646927 48.646927 48.646927 48.646927 48.646927 48.646927
 48.646927 48.646927 48.646927 48.646927 48.646927]",[  1.8   103.417  22.583],355.0,25,2021,6,2
"[71.05505 71.05505 71.05505 71.05505 71.05505 71.05505 71.05505 71.05505
 71.05505 71.05505 71.05505 71.05505]",[  1.8   103.417  22.583],355.0,26,2021,6,2
"[87.1789 87.1789 87.1789 87.1789 87.1789 87.1789 87.1789 87.1789 87.1789
 87.1789 87.1789 87.1789]",[  1.8   103.417  22.583],355.0,27,2021,6,2
"[87.22897 87.22897 87.22897 87.22897 87.22897 87.22897 87.22897 87.22897
 87.22897 87.22897 87.22897 87.22897]",[  8.5   103.417  22.583],355.0,28,2021,6,2
"[87.15386 87.15386 87.15386 87.15386 87.15386 87.15386 87.15386 87.15386
 87.15386 87.15386 87.15386 87.15386]",[  8.5   103.417  22.583],355.0,29,2021,6,2
"[81.270164 81.270164 81.270164 81.270164 81.270164 81.270164 81.270164
 81.270164 81.270164 81.270164 81.270164 81.270164]",[ 17.3   103.417  22.583],355.0,30,2021,6,2
"[66.09773 66.09773 66.09773 66.09773 66.09773 66.09773 66.09773 66.09773
 66.09773 66.09773 66.09773 66.09773]",[ 16.    103.417  22.583],355.0,31,2021,6,2
"[50.950333 50.950333 50.950333 50.950333 50.950333 50.950333 50.950333
 50.950333 50.950333 50.950333 50.950333 50.950333]",[ 16.    103.417  22.583],355.0,32,2021,6,2
"[26.063538 26.063538 26.063538 26.063538 26.063538 26.063538 26.063538
 26.063538 26.063538 26.063538 26.063538 26.063538]",[ 16.    103.417  22.583],355.0,33,2021,6,2
"[10.765919 10.765919 10.765919 10.765919 10.765919 10.765919 10.765919
 10.765919 10.765919 10.765919 10.765919 10.765919]",[ 16.    103.417  22.583],355.0,34,2021,6,2
"[10.841029 10.841029 10.841029 10.841029 10.841029 10.841029 10.841029
 10.841029 10.841029 10.841029 10.841029 10.841029]",[  9.3   103.417  22.583],355.0,35,2021,6,2
"[13.019252 13.019252 13.019252 13.019252 13.019252 13.019252 13.019252
 13.019252 13.019252 13.019252 13.019252 13.019252]",[ 19.3   103.417  22.583],355.0,36,2021,6,2
